Jakarta,Surabaya,Semarang,Cilacap
0.9884624,1.887947,0.3965252,0.9880735
0.9105108,1.786672,0.2971977,0.7096309
0.8134219,1.567997,0.2481417,0.5321045
0.6993872,1.310086,0.2597671,0.5136533
0.571165,1.103312,0.3182255,0.6713137
0.4411664,1.025563,0.3974143,0.9759797
0.3313305,1.119969,0.4774202,1.358393
0.2611025,1.383187,0.5532739,1.726119
0.2346908,1.763934,0.6278924,1.986514
0.23859,2.175593,0.6986956,2.070333
0.2534454,2.517098,0.7521395,1.949747
0.268999,2.698606,0.7732572,1.645848
0.290368,2.664543,0.7603283,1.22437
0.3296382,2.407997,0.7305626,0.7797632
0.3924783,1.973578,0.7091839,0.4120606
0.4718376,1.446976,0.7112479,0.2024546
0.5549721,0.9349891,0.7311015,0.1927636
0.6358108,0.5396002,0.7492652,0.3760009
0.720007,0.3341617,0.7491787,0.69796
0.8164252,0.3465666,0.7289016,1.071894
0.9232223,0.5537306,0.6976536,1.400363
1.021502,0.8894748,0.6624693,1.600838
1.084529,1.262272,0.618995,1.626254
1.094238,1.579016,0.5565904,1.477307
1.052067,1.769518,0.4726371,1.202185
0.9739494,1.803022,0.3824565,0.8834101
0.8759651,1.695391,0.3134528,0.6164229
0.7636939,1.502794,0.2884097,0.4840747
0.6352881,1.30606,0.3109823,0.5347408
0.4940858,1.187257,0.3667425,0.7687063
0.3567666,1.206927,0.4371076,1.136999
0.2480456,1.386618,0.5128321,1.553187
0.185087,1.701727,0.5950566,1.914485
0.1659281,2.086525,0.6843711,2.128196
0.1733597,2.449878,0.7699169,2.134829
0.1903083,2.698145,0.8311262,1.924102
0.2140285,2.759216,0.8510988,1.53796
0.2554163,2.600776,0.8303726,1.060841
0.3257748,2.239924,0.7872469,0.5991039
0.4231843,1.739408,0.7446027,0.2546727
0.5321942,1.193932,0.7139577,0.1004802
0.6364171,0.7073479,0.6910024,0.1623576
0.7315114,0.3689082,0.6650888,0.4134238
0.8256373,0.2326141,0.6324096,0.7817538
0.9261705,0.3061556,0.600231,1.168891
1.026063,0.5507959,0.5779296,1.475773
1.102697,0.8931612,0.5651315,1.627578
1.131979,1.244702,0.5487531,1.592971
1.105289,1.524987,0.5134604,1.391642
1.033825,1.681072,0.4565051,1.088531
0.9375774,1.700072,0.3929321,0.7765941
0.8291546,1.610114,0.3466388,0.5517128
0.7079963,1.471278,0.3344894,0.4878086
0.56986,1.357003,0.3576142,0.6161593
0.4210328,1.333341,0.4061592,0.9168773
0.2829574,1.439371,0.4711282,1.322992
0.1809365,1.67561,0.5514318,1.736962
0.1274781,2.002121,0.6486586,2.055149
0.114937,2.347709,0.7562454,2.193971
0.1252009,2.627273,0.8541222,2.11157
0.1469023,2.763724,0.9166297,1.818669
0.1846664,2.707174,0.9276079,1.376544
0.2519108,2.448936,0.8903344,0.88218
0.3543924,2.024391,0.8238966,0.4443413
0.480824,1.505825,0.7493352,0.1572565
0.6092754,0.9857164,0.6781757,0.07746971
0.7233903,0.5560662,0.6121073,0.2107065
0.8227876,0.2871797,0.5515752,0.5113367
0.9174603,0.2131461,0.5033089,0.8950005
1.012009,0.3252967,0.4775664,1.260746
1.094436,0.5770078,0.4782078,1.516846
1.141626,0.8971931,0.4948668,1.604206
1.136125,1.208791,0.5069934,1.510986
1.079585,1.448393,0.4970551,1.274787
0.9901567,1.581083,0.4630799,0.971941
0.8867329,1.607291,0.4193392,0.6971368
0.7753016,1.560182,0.3861188,0.5379832
0.649787,1.493919,0.3772184,0.5514498
0.5061798,1.467695,0.3956263,0.7486108
0.3557415,1.527119,0.4389602,1.0909
0.2234136,1.69077,0.5067442,1.499252
0.1326963,1.943361,0.6008143,1.874033
0.09005361,2.238561,0.717837,2.120059
0.0840066,2.509862,0.8414192,2.170982
0.098798,2.68693,0.9439979,2.006056
0.130219,2.713697,0.9981488,1.656019
0.1880775,2.563078,0.9907058,1.195388
0.2835134,2.244576,0.9279818,0.7247283
0.4137371,1.803463,0.82964,0.3456624
0.5585969,1.310894,0.716925,0.1362508
0.6935345,0.8483948,0.6050854,0.1326164
0.8056914,0.4900289,0.5046061,0.3207847
0.8995211,0.2863089,0.4260989,0.6417932
0.9855604,0.2548687,0.3813634,1.007282
1.064504,0.3781583,0.3774711,1.322743
1.121484,0.610675,0.4086587,1.511845
1.136379,0.8912405,0.4552552,1.535057
1.10073,1.159038,0.4921278,1.399419
1.024968,1.368169,0.5021662,1.15511
0.9293468,1.497549,0.4844217,0.8819542
0.8275565,1.553728,0.4521815,0.6673579
0.7179038,1.566052,0.4234251,0.5831215
0.5913109,1.576275,0.4121689,0.6660182
0.4469657,1.62485,0.4266101,0.9078723
0.3015121,1.738027,0.4718645,1.256969
0.181254,1.919072,0.5518792,1.630849
0.1054122,2.145699,0.6656097,1.937195
0.07474161,2.374969,0.8007995,2.097163
0.07646963,2.5531,0.9322274,2.065138
0.09974782,2.62939,1.0282,1.840923
0.1466596,2.568895,1.063309,1.469473
0.2281354,2.362304,1.028598,1.030371
0.3491174,2.029157,0.9333471,0.6179774
0.4971129,1.614467,0.7985606,0.318725
0.6465118,1.179757,0.6480795,0.1902825
0.7741833,0.7899659,0.5038059,0.2484581
0.8735174,0.5001061,0.3849413,0.464645
0.9529043,0.3444393,0.3081066,0.7741848
1.021952,0.3310952,0.2837408,1.093723
1.07775,0.4421791,0.3105962,1.343003
1.10525,0.6403261,0.3727422,1.464706
1.090426,0.878896,0.4440593,1.438786
1.033714,1.11341,0.4985744,1.286
0.9505911,1.311548,0.5211859,1.061805
0.8587907,1.458892,0.5120891,0.8405293
0.7640584,1.559902,0.4837827,0.6953181
0.6588644,1.633577,0.4540446,0.6785827
0.534275,1.705578,0.440219,0.8078624
0.3949594,1.798854,0.4565255,1.060951
0.2615021,1.925493,0.5128669,1.381222
0.1589925,2.081914,0.6117882,1.691831
0.1008802,2.248229,0.7447644,1.915261
0.08378804,2.392627,0.8901013,1.992825
0.09636391,2.47908,1.016839,1.899271
0.1331609,2.475904,1.093866,1.649559
0.1998064,2.364886,1.100389,1.294999
0.3040381,2.146154,1.032186,0.9107114
0.4421816,1.839635,0.9012966,0.5774687
0.5940876,1.482228,0.7312755,0.3619698
0.7328423,1.120117,0.5510287,0.3017917
0.8410236,0.8009677,0.3895942,0.3968694
0.9185146,0.5641765,0.2721392,0.6112905
0.9763573,0.4345966,0.2149933,0.8833699
1.021855,0.4185552,0.2216335,1.14201
1.050153,0.5048306,0.2803829,1.324814
1.048919,0.6683148,0.3675959,1.393407
1.011493,0.8766824,0.4549317,1.342416
0.9449257,1.097748,0.5186955,1.199384
0.8651968,1.305602,0.5464685,1.016363
0.7836503,1.484723,0.539339,0.8556789
0.6985283,1.631348,0.509968,0.7726345
0.5993256,1.750628,0.4782545,0.8012579
0.4809474,1.853581,0.4663853,0.9447332
0.3533371,1.950867,0.4930012,1.174633
0.2388725,2.04905,0.5675882,1.438195
0.1587357,2.14663,0.6863921,1.671339
0.12085,2.233913,0.8312696,1.814997
0.1197819,2.294596,0.9736653,1.830017
0.1472507,2.309667,1.081815,1.706789
0.2019234,2.262419,1.129217,1.467766
0.2889318,2.14271,1.100991,1.161694
0.4096056,1.951365,0.9971759,0.8521249
0.5519773,1.700848,0.8328157,0.6018067
0.6920204,1.41428,0.6354722,0.4581819
0.8065681,1.122547,0.4399217,0.4427581
0.885685,0.8592041,0.2807099,0.5468729
0.9350869,0.6549911,0.1835447,0.7354425
0.9662009,0.5326419,0.1585849,0.9565277
0.9843367,0.5037311,0.1987743,1.154661
0.984691,0.5669691,0.283635,1.285151
0.9598865,0.7093322,0.3860461,1.324025
0.9097776,0.9084157,0.4798869,1.273754
0.8442778,1.13723,0.5452626,1.160455
0.7753035,1.368711,0.5722123,1.026581
0.7068217,1.579963,0.56259,0.919109
0.6318498,1.755894,0.5307419,0.8767038
0.5410043,1.889578,0.5003335,0.9195949
0.4342492,1.982593,0.4976222,1.0442
0.3257202,2.042012,0.5418348,1.224341
0.2364419,2.077517,0.6369097,1.417636
0.1822683,2.097622,0.7693826,1.576379
0.1668077,2.106717,0.9131334,1.659426
0.1847903,2.103637,1.037522,1.642224
0.2308498,2.081492,1.115133,1.523544
0.3050134,2.030522,1.126305,1.324745
0.4081288,1.940144,1.06189,1.085336
0.533966,1.80336,0.9253945,0.8533278
0.665052,1.620833,0.7353686,0.6740217
0.7787997,1.401945,0.5242623,0.5796853
0.8588294,1.16551,0.3319635,0.5825176
0.9030157,0.9377683,0.1942359,0.6730916
0.9205758,0.7482587,0.1313261,0.8237674
0.9223096,0.6244174,0.1429086,0.9952425
0.9123707,0.5860754,0.2117259,1.147554
0.8884181,0.6417079,0.3122859,1.248935
0.8483371,0.7850999,0.4193707,1.283305
0.795961,0.9972586,0.511579,1.252841
0.7396843,1.24845,0.5730847,1.176544
0.6851408,1.504275,0.5955431,1.084339
0.6297385,1.731827,0.5819391,1.008771
0.5653667,1.905866,0.5495584,0.9767182
0.4865468,2.013375,0.5263017,1.001943
0.3983128,2.054755,0.5397802,1.082243
0.3157824,2.042302,0.6046473,1.200115
0.2563519,1.996665,0.7153893,1.326789
0.2305423,1.939955,0.8492247,1.430027
0.2395477,1.890322,0.9761703,1.481724
0.2792451,1.856662,1.069329,1.46525
0.3457304,1.836715,1.108949,1.378885
0.4365726,1.818084,1.082743,1.23678
0.5464929,1.782492,0.9858431,1.065686
0.6631963,1.711122,0.8246712,0.8985861
0.7681663,1.591915,0.6216307,0.767598
0.8444249,1.424412,0.4139323,0.6964157
0.8841429,1.222648,0.2437455,0.6960084
0.8909994,1.012861,0.1426074,0.7621869
0.8756359,0.8298185,0.1202369,0.8771814
0.847835,0.708771,0.1646926,1.014389
0.8124961,0.6773461,0.2517341,1.144257
0.7709972,0.7485925,0.3566078,1.241638
0.7252673,0.9168649,0.459661,1.290265
0.679337,1.157846,0.5452261,1.286567
0.636687,1.433292,0.6001002,1.239502
0.5966862,1.698457,0.6167435,1.167633
0.5536536,1.912098,0.6003096,1.09436
0.5016536,2.044575,0.5717343,1.041505
0.4402637,2.084829,0.5615069,1.024746
0.3775495,2.041017,0.5946723,1.049348
0.3266222,1.938582,0.6770084,1.109132
0.2997634,1.81237,0.7922713,1.18837
0.3035722,1.698018,0.9116738,1.265153
0.3383635,1.622222,1.00746,1.317533
0.4009191,1.59604,1.060988,1.328296
0.4860621,1.613355,1.061543,1.28935
0.5862226,1.65165,1.002438,1.204336
0.6900636,1.679839,0.8812963,1.087721
0.7828027,1.667698,0.7072896,0.9622382
0.8500869,1.594542,0.5068639,0.8533089
0.8828105,1.457035,0.3204067,0.7840875
0.8807275,1.271161,0.1877397,0.7698774
0.8508716,1.070509,0.1310804,0.8146013
0.8036894,0.8980511,0.1473489,0.9098721
0.7489053,0.7962215,0.2149015,1.036586
0.6937943,0.7956954,0.308135,1.169315
0.6434093,0.9069633,0.4080108,1.281339
0.6007275,1.116978,0.5020932,1.351025
0.5666502,1.39002,0.5792248,1.366427
0.5385284,1.676358,0.6269904,1.327479
0.5114067,1.922366,0.6385849,1.246764
0.4806447,2.083606,0.6219418,1.145224
0.444774,2.134892,0.6017449,1.048138
0.4074223,2.075268,0.6080714,0.9787166
0.3761915,1.928703,0.6589114,0.9525521
0.3600284,1.736998,0.7490241,0.9739759
0.3663523,1.54926,0.8535998,1.034781
0.3995774,1.409363,0.9434669,1.116895
0.4602517,1.344908,0.9986956,1.195957
0.5440271,1.360871,1.011107,1.248052
0.6417566,1.438488,0.977676,1.255963
0.7398973,1.541783,0.8946165,1.213253
0.8236909,1.626945,0.7608853,1.127105
0.8804998,1.655513,0.5880653,1.016305
0.9034558,1.605471,0.4062486,0.9077544
0.891898,1.477858,0.2559694,0.8297651
0.8502815,1.298048,0.169919,0.8047636
0.7864637,1.109617,0.1574883,0.8439743
0.7105891,0.9633958,0.2035579,0.9433877
0.6337313,0.9043234,0.2819181,1.084982
0.5665217,0.9590109,0.3712358,1.2394
0.5158835,1.128085,0.4609797,1.373285
0.4827636,1.384049,0.545297,1.456619
0.462204,1.677295,0.6146755,1.470347
0.4469149,1.947582,0.6563311,1.410913
0.431355,2.138033,0.664524,1.291485
0.4148028,2.208998,0.6506084,1.138842
0.4005014,2.147725,0.6413865,0.9874008
0.3932175,1.971713,0.6630974,0.870858
0.3970666,1.723876,0.7236754,0.8139639
0.4159184,1.462128,0.8074232,0.8264468
0.453903,1.244965,0.8858815,0.9006529
0.5149713,1.116613,0.9356759,1.013799
0.5991136,1.097434,0.9481224,1.13349
0.699036,1.178217,0.9250361,1.225991
0.7994962,1.324037,0.8676877,1.265366
0.8824992,1.484384,0.7724929,1.240097
0.9338412,1.607044,0.6389695,1.156859
0.9477049,1.652453,0.4814256,1.03842
0.9257015,1.604308,0.3319139,0.9189176
0.8733871,1.475206,0.2270882,0.8344728
0.7968976,1.302821,0.1889216,0.8141026
0.7034268,1.140542,0.2132781,0.871364
0.6036519,1.042831,0.2768873,1.000183
0.5117181,1.050218,0.3550215,1.175725
0.4407751,1.177723,0.4346732,1.359271
0.3971005,1.409179,0.5140391,1.507928
0.3765562,1.700456,0.5908531,1.584924
0.3685709,1.988804,0.6545382,1.568843
0.3637458,2.208539,0.6911882,1.459831
0.3600055,2.307315,0.6971027,1.279315
0.3617701,2.258696,0.6873604,1.065962
0.3749104,2.06986,0.6881674,0.8661836
0.4016679,1.779824,0.71878,0.7228285
0.440799,1.450514,0.7764725,0.6648058
0.4918498,1.150979,0.8387526,0.7001752
0.5579891,0.9415595,0.8795997,0.8139398
0.6434384,0.8588919,0.886128,0.9723379
0.7461033,0.9076454,0.8614315,1.131525
0.8532753,1.06046,0.8139639,1.249062
0.9443576,1.266418,0.7454449,1.294837
0.9998693,1.464262,0.6505855,1.259344
1.011006,1.59979,0.5293512,1.155779
0.9807518,1.639602,0.3988143,1.017348
0.9183492,1.58036,0.2903911,0.8882181
0.831764,1.449319,0.2334637,0.8117986
0.7262623,1.296532,0.2371096,0.8189223
0.6084398,1.180916,0.2864733,0.9186935
0.4911091,1.153814,0.3557727,1.095823
0.3921169,1.243875,0.4267646,1.312778
0.3254303,1.448686,0.4965501,1.519039
0.2932808,1.73232,0.569061,1.663189
0.2853158,2.034785,0.6418662,1.706365
0.2874074,2.285202,0.7014113,1.632355
0.2921097,2.420296,0.73314,1.451788
0.3027585,2.399923,0.736664,1.201126
0.3281945,2.218199,0.729502,0.9333695
0.3730932,1.905687,0.7350996,0.7056454
0.4343518,1.522543,0.7638094,0.5653446
0.5052353,1.144714,0.8044634,0.5382171
0.5831828,0.8452743,0.8331665,0.6228089
0.6722816,0.6774972,0.8319015,0.7904826
0.7763614,0.6633717,0.8002356,0.9935324
0.8895853,0.7877533,0.7504771,1.177473
0.9928417,1.00518,0.6927742,1.295155
1.06216,1.251384,0.6257823,1.319545
1.081493,1.461668,0.5421193,1.25003
1.050487,1.587097,0.4429655,1.113185
0.9809382,1.607194,0.346888,0.9552405
0.8860819,1.534927,0.2822241,0.8297229
0.7729571,1.411965,0.2685289,0.7829731
0.6446232,1.296968,0.3031328,0.8408914
0.5085264,1.248157,0.3650242,1.001693
0.3813302,1.306294,0.4317575,1.234399
0.283389,1.482819,0.4946004,1.486501
0.2269865,1.754018,0.5586704,1.696515
0.2081088,2.066362,0.6296319,1.809481
0.2109934,2.347964,0.7010957,1.791473
0.2212066,2.527566,0.756114,1.638186
0.2365284,2.552113,0.7812894,1.377662
0.2661672,2.400627,0.7799365,1.063275
0.3198875,2.091018,0.7705966,0.7616461
0.3977617,1.676724,0.7718619,0.5359674
0.4897687,1.234499,0.7859924,0.4306067
0.5854427,0.8466012,0.7975263,0.4612056
0.6831301,0.5819583,0.7870003,0.6099376
0.7883325,0.4800061,0.7477169,0.8315664
0.9033479,0.5426129,0.6901122,1.064945
1.01664,0.7356652,0.6307118,1.249221
1.104146,0.9983145,0.5767378,1.339751
1.142177,1.260156,0.5219468,1.319124
1.121962,1.45979,0.4573153,1.202178
1.052984,1.56001,0.3859697,1.031643
0.9530622,1.556988,0.3266532,0.866221
0.8352902,1.479891,0.302213,0.7647791
0.7031813,1.381539,0.3219463,0.7699978
0.5582406,1.322474,0.3749619,0.8963026
0.4107535,1.353075,0.4397677,1.124603
0.2817514,1.498659,0.5013294,1.406384
0.1923492,1.750008,0.5600775,1.674949
0.1498626,2.063795,0.6249925,1.862532
0.1437724,2.372545,0.6986085,1.917508
0.1553478,2.601072,0.7690076,1.817584
0.1735991,2.685,0.8168437,1.57698
0.2030352,2.587833,0.8316223,1.243156
0.2564297,2.311606,0.8203528,0.8859138
0.3405418,1.897055,0.8012949,0.5803159
0.4480251,1.41607,0.7873192,0.3886691
0.5630576,0.9544668,0.7755527,0.3454418
0.6744405,0.5925832,0.7514758,0.448832
0.7832284,0.3876879,0.7042876,0.6623077
0.8964492,0.3610791,0.6387957,0.924304
1.012913,0.4947806,0.5718523,1.164516
1.115068,0.7379797,0.5183946,1.322409
1.176487,1.021429,0.4791965,1.362291
1.178301,1.275817,0.4433532,1.283281
1.12139,1.449292,0.4017912,1.118309
1.023469,1.520212,0.3594294,0.9255453
0.9041623,1.50118,0.3339033,0.772124
0.7724786,1.43412,0.3411205,0.7159522
0.6280656,1.376565,0.3822605,0.7894246
0.4728308,1.384615,0.4430227,0.9899508
0.3216467,1.49554,0.5062183,1.278739
0.1987984,1.715763,0.5655825,1.590678
0.1235105,2.016813,0.6272739,1.849542
0.0965113,2.340662,0.6990613,1.98796
0.1016852,2.613367,0.7766838,1.964588
0.120891,2.76371,0.8428237,1.775011
0.149415,2.740963,0.8784416,1.454102
0.1975034,2.528907,0.8771754,1.06785
0.2777453,2.151464,0.849235,0.6977211
0.3901525,1.668178,0.8112576,0.4205642
0.5195279,1.161181,0.7721349,0.2900647
0.6467365,0.7172395,0.7277726,0.3244691
0.7634512,0.4080452,0.6693321,0.5018257
0.8744013,0.2743165,0.5963373,0.7672271
0.9865541,0.3184733,0.5214179,1.046805
1.093925,0.5060918,0.4622222,1.267617
1.174671,0.7761617,0.4270861,1.376345
1.203566,1.058118,0.4093963,1.352615
1.170015,1.289544,0.3949533,1.214392
1.084597,1.432092,0.3762445,1.012315
0.9693916,1.479776,0.3598365,0.8161111
0.8413385,1.458331,0.3605684,0.6952762
0.7035086,1.416442,0.3884401,0.6998955
0.5525814,1.409461,0.4398932,0.8468579
0.3937683,1.48395,0.50207,1.113727
0.2468299,1.661189,0.5649444,1.443926
0.1374635,1.930245,0.6287579,1.759444
0.07990895,2.247657,0.7005331,1.981675
0.06819068,2.548025,0.7817334,2.05077
0.08336326,2.759098,0.8607018,1.941023
0.1112918,2.819718,0.9166328,1.668709
0.1539609,2.696563,0.9332335,1.288319
0.2244741,2.393098,0.9092224,0.8798697
0.3308839,1.950576,0.8570556,0.5293458
0.4646076,1.43993,0.7920447,0.3078382
0.6044101,0.9454687,0.7216803,0.2548351
0.7317348,0.547576,0.6450214,0.3684632
0.8432398,0.3038306,0.5615103,0.6076774
0.9474401,0.2386043,0.4791333,0.9027351
1.049146,0.3384427,0.4131077,1.174257
1.137646,0.5579897,0.375545,1.353616
1.189399,0.8332905,0.365974,1.400158
1.184568,1.098406,0.3713357,1.31207
1.122066,1.301962,0.3767677,1.125538
1.019648,1.419337,0.3772125,0.905195
0.8991534,1.456479,0.3800243,0.7259554
0.7710694,1.446881,0.3972895,0.6527617
0.6328466,1.438987,0.4349054,0.7231295
0.481145,1.481734,0.4891173,0.9355553
0.3259066,1.608212,0.5519836,1.249241
0.1910802,1.825191,0.6199295,1.593415
0.1007841,2.108746,0.6956502,1.88511
0.06283616,2.40822,0.7814696,2.049886
0.06565706,2.658173,0.8702127,2.040913
0.09090271,2.794591,0.9438942,1.85146
0.1303639,2.770497,0.9817666,1.516913
0.1911128,2.569298,0.9722183,1.107222
0.285008,2.209848,0.9189779,0.7092146
0.4122913,1.743881,0.8362806,0.4059664
0.5561003,1.244721,0.7392644,0.2569811
0.6928089,0.7923059,0.6375729,0.2836397
0.8083608,0.4552575,0.5366009,0.4651559
0.905329,0.2767639,0.443646,0.7444592
0.9941288,0.2668012,0.3704437,1.043947
1.076651,0.4017674,0.3286755,1.285567
1.138619,0.6329582,0.3211968,1.41045
1.15834,0.8989451,0.3386051,1.394396
1.123937,1.142385,0.364258,1.25278
1.042967,1.323258,0.3849025,1.036886
0.9359808,1.427254,0.3982486,0.8186758
0.8200902,1.467769,0.4117892,0.6717947
0.6982605,1.47881,0.435534,0.6516989
0.5641531,1.503747,0.4747565,0.779897
0.417414,1.581492,0.528987,1.038046
0.2734305,1.733633,0.5963075,1.371099
0.1578791,1.956302,0.6763072,1.701238
0.09054831,2.219337,0.7688245,1.947307
0.07264339,2.472725,0.8676786,2.044799
0.08967941,2.657917,0.9574565,1.963145
0.126656,2.722515,1.016993,1.713441
0.1811866,2.63397,1.028727,1.346363
0.2621488,2.388286,0.987025,0.9398042
0.3759215,2.013139,0.8996853,0.5803401
0.5140078,1.562425,0.7830548,0.3421082
0.6541708,1.10514,0.6543844,0.2689668
0.7744681,0.7111735,0.5282427,0.364813
0.8678471,0.4364207,0.4172456,0.5931762
0.9423786,0.3121812,0.3331685,0.8878366
1.008454,0.3392607,0.2858288,1.170027
1.06468,0.4905868,0.2780015,1.368504
1.095947,0.719427,0.3024145,1.437976
1.085573,0.9713608,0.3432576,1.36985
1.030239,1.198118,0.3835361,1.193914
0.9429987,1.368166,0.4130702,0.9696331
0.8424315,1.472733,0.4317193,0.7696574
0.7380067,1.525355,0.447201,0.6611728
0.6263375,1.555907,0.4694074,0.6868475
0.5006761,1.600014,0.5063025,0.8536627
0.3653867,1.687052,0.5626088,1.130061
0.2400585,1.83092,0.6402663,1.453855
0.1494194,2.023962,0.7377517,1.747306
0.1071794,2.237747,0.8470266,1.936559
0.109226,2.429079,0.9526801,1.970874
0.1410928,2.550181,1.033676,1.834914
0.1924445,2.56088,1.069848,1.553691
0.2645705,2.439089,1.049065,1.186224
0.3641695,2.187649,0.9712996,0.8111624
0.4896741,1.834698,0.848173,0.5084559
0.6252355,1.429009,0.698717,0.3392728
0.7473062,1.030761,0.5448213,0.33225
0.8399374,0.6982245,0.4074883,0.4771152
0.9033203,0.4769198,0.3042562,0.7279809
0.9492773,0.3903677,0.2463032,1.016052
0.9869158,0.4370025,0.2358082,1.267446
1.012658,0.5921625,0.2646751,1.421404
1.013476,0.8145679,0.316976,1.445915
0.9796572,1.057682,0.374448,1.344541
0.9145552,1.279312,0.4224475,1.15526
0.8324149,1.451749,0.4538914,0.9392379
0.7459431,1.565711,0.4705048,0.7647674
0.6569185,1.629941,0.480701,0.6888982
0.5580287,1.667163,0.496839,0.7423472
0.4454363,1.705655,0.5318102,0.9213531
0.3285152,1.76961,0.5949563,1.18787
0.2286583,1.870952,0.6882868,1.479159
0.1666388,2.005832,0.8038534,1.723617
0.1501778,2.153802,0.9241968,1.858405
0.1721026,2.282223,1.026381,1.845863
0.2202271,2.354852,1.088132,1.682458
0.2883207,2.340216,1.093721,1.400695
0.3778131,2.221144,1.036982,1.060528
0.4897749,1.999145,0.9228712,0.7355069
0.6150123,1.696819,0.7662598,0.4946565
0.7334943,1.353338,0.5904841,0.3862319
0.8251836,1.017581,0.4234152,0.4266454
0.8818277,0.7388484,0.2916959,0.5968487
0.9102611,0.5561782,0.2136922,0.8486099
0.923683,0.4918536,0.1941872,1.116509
0.9295329,0.5471361,0.2242587,1.334748
0.9242266,0.7026774,0.2858043,1.45351
0.8992905,0.9241308,0.3583241,1.450607
0.851681,1.169571,0.4246819,1.336779
0.7882185,1.399348,0.4737018,1.151427
0.7197591,1.583097,0.5010227,0.9518919
0.651492,1.706001,0.5094819,0.7987318
0.5794368,1.770057,0.509931,0.7393763
0.4961832,1.791223,0.519311,0.7960544
0.4020598,1.793407,0.5558172,0.9598595
0.310234,1.801252,0.6306607,1.193199
0.2408244,1.832468,0.741175,1.439014
0.2092092,1.892669,0.8699517,1.63514
0.2182533,1.972923,0.990853,1.730088
0.2603608,2.052301,1.077805,1.695572
0.3261613,2.102449,1.111765,1.534343
0.4112065,2.095643,1.083003,1.279033
0.5138283,2.012222,0.9909781,0.9846283
0.6278766,1.846572,0.8440153,0.7153245
0.7386907,1.610485,0.6607011,0.5289106
0.8270689,1.332422,0.4699639,0.4635563
0.8796235,1.052096,0.3057325,0.5284438
0.8959041,0.8134851,0.1970055,0.7028825
0.8870296,0.6550841,0.157498,0.9415724
0.8661174,0.6028648,0.181462,1.186096
0.8397936,0.6639735,0.2486289,1.379505
0.8068971,0.8257725,0.3343444,1.479778
